round,seq_num,folder,frame_num,crop_index,label,send_timestamp
27,11149,MVI_39771,17,0,0,1782346096.9205122
27,11150,MVI_39771,24,2,0,1782346096.9610767
27,11151,MVI_39761,10,3,0,1782346097.0003965
27,11152,MVI_39771,3,0,0,1782346097.0405965
27,11153,MVI_39761,40,2,0,1782346097.0803425
27,11154,MVI_39761,38,1,0,1782346097.1212895
27,11155,MVI_39771,43,4,2,1782346097.1603901
27,11156,MVI_39761,40,5,0,1782346097.2005513
27,11157,MVI_39771,8,4,0,1782346097.240463
27,11158,MVI_39761,20,4,0,1782346097.2807186
27,11159,MVI_39771,40,3,0,1782346097.3210762
27,11160,MVI_39781,44,1,0,1782346097.3611772
27,11161,MVI_39781,1,2,0,1782346097.4005523
27,11162,MVI_39781,25,0,0,1782346097.4403813
27,11163,MVI_39781,2,2,0,1782346097.4804683
27,11164,MVI_39761,8,4,0,1782346097.5207863
27,11165,MVI_39771,24,3,0,1782346097.56036
27,11166,MVI_39761,43,5,0,1782346097.600454
27,11167,MVI_39761,48,6,0,1782346097.6405506
27,11168,MVI_39771,44,4,2,1782346097.6804905
27,11169,MVI_39771,42,0,0,1782346097.7208147
27,11170,MVI_39771,23,4,2,1782346097.7605526
27,11171,MVI_39781,7,1,0,1782346097.800554
27,11172,MVI_39761,47,1,0,1782346097.840835
27,11173,MVI_39771,30,1,0,1782346097.880807
27,11174,MVI_39771,5,4,0,1782346097.92054
27,11175,MVI_39781,27,0,0,1782346097.9610412
27,11176,MVI_39771,42,1,0,1782346098.000566
27,11177,MVI_39761,43,3,0,1782346098.0411973
27,11178,MVI_39781,35,1,0,1782346098.0806983
27,11179,MVI_39761,15,0,0,1782346098.1208432
27,11180,MVI_39781,24,0,0,1782346098.1608922
27,11181,MVI_39761,45,4,0,1782346098.2005274
27,11182,MVI_39771,44,3,0,1782346098.2404628
27,11183,MVI_39771,30,3,0,1782346098.280554
27,11184,MVI_39761,1,2,0,1782346098.3205574
27,11185,MVI_39781,4,1,0,1782346098.360825
27,11186,MVI_39771,29,0,0,1782346098.4005578
27,11187,MVI_39761,42,0,0,1782346098.440743
27,11188,MVI_39771,24,0,0,1782346098.480458
27,11189,MVI_39761,2,4,0,1782346098.5206792
27,11190,MVI_39781,48,0,0,1782346098.560766
27,11191,MVI_39771,39,3,0,1782346098.6008332
27,11192,MVI_39771,32,0,0,1782346098.641093
27,11193,MVI_39781,9,2,0,1782346098.6808944
27,11194,MVI_39761,12,4,0,1782346098.7205622
27,11195,MVI_39771,39,1,0,1782346098.7605484
27,11196,MVI_39771,12,4,0,1782346098.8010979
27,11197,MVI_39771,5,3,0,1782346098.8404224
27,11198,MVI_39761,16,0,0,1782346098.8810174
27,11199,MVI_39771,48,5,0,1782346098.9207482
28,11200,MVI_39771,36,6,0,1782346103.795299
28,11201,MVI_39771,12,6,0,1782346103.8356662
28,11202,MVI_39771,13,5,2,1782346103.875547
28,11203,MVI_39781,13,1,0,1782346103.915794
28,11204,MVI_39781,23,1,0,1782346103.955662
28,11205,MVI_39761,13,2,0,1782346103.9956424
28,11206,MVI_39771,29,2,0,1782346104.0356705
28,11207,MVI_39771,37,1,0,1782346104.07557
28,11208,MVI_39761,30,3,0,1782346104.1156213
28,11209,MVI_39761,21,2,0,1782346104.1554663
28,11210,MVI_39771,27,5,0,1782346104.1956122
28,11211,MVI_39781,1,2,0,1782346104.2355647
28,11212,MVI_39771,11,2,0,1782346104.2755332
28,11213,MVI_39781,5,0,0,1782346104.3157382
28,11214,MVI_39771,45,5,0,1782346104.3554335
28,11215,MVI_39771,2,0,0,1782346104.3959038
28,11216,MVI_39761,46,6,0,1782346104.435568
28,11217,MVI_39781,11,2,0,1782346104.4754493
28,11218,MVI_39761,11,2,0,1782346104.5155747
28,11219,MVI_39771,23,3,0,1782346104.5554135
28,11220,MVI_39771,41,2,0,1782346104.595833
28,11221,MVI_39761,32,0,0,1782346104.635458
28,11222,MVI_39781,36,0,0,1782346104.6757913
28,11223,MVI_39771,37,3,0,1782346104.7158406
28,11224,MVI_39771,40,0,0,1782346104.7556596
28,11225,MVI_39761,21,0,0,1782346104.7958894
28,11226,MVI_39761,17,0,0,1782346104.8359835
28,11227,MVI_39761,25,2,0,1782346104.8755686
28,11228,MVI_39771,14,5,2,1782346104.9158888
28,11229,MVI_39771,46,4,2,1782346104.9564764
28,11230,MVI_39771,39,1,0,1782346104.9959912
28,11231,MVI_39781,49,0,0,1782346105.0358562
28,11232,MVI_39761,5,5,0,1782346105.075528
28,11233,MVI_39771,21,3,0,1782346105.115762
28,11234,MVI_39761,4,5,0,1782346105.1556735
28,11235,MVI_39761,1,0,0,1782346105.1955175
28,11236,MVI_39771,32,0,0,1782346105.2361221
28,11237,MVI_39781,25,0,0,1782346105.275666
28,11238,MVI_39761,9,4,0,1782346105.3160098
28,11239,MVI_39761,23,3,0,1782346105.3556616
28,11240,MVI_39771,7,3,0,1782346105.3958015
28,11241,MVI_39781,22,0,0,1782346105.4359093
28,11242,MVI_39771,37,5,0,1782346105.4757094
28,11243,MVI_39781,15,2,0,1782346105.515972
28,11244,MVI_39771,25,2,0,1782346105.5563223
28,11245,MVI_39771,7,2,0,1782346105.5963068
28,11246,MVI_39781,16,0,0,1782346105.6359181
28,11247,MVI_39771,15,7,0,1782346105.6760235
28,11248,MVI_39761,2,4,0,1782346105.7161982
28,11249,MVI_39771,36,0,0,1782346105.7558985
28,11250,MVI_39761,48,3,0,1782346105.7965765
28,11251,MVI_39761,47,3,0,1782346105.8360033
28,11252,MVI_39771,49,2,0,1782346105.8756948
28,11253,MVI_39761,21,3,0,1782346105.915831
28,11254,MVI_39761,24,3,0,1782346105.9559052
28,11255,MVI_39771,21,6,0,1782346105.9957898
28,11256,MVI_39781,16,2,0,1782346106.0358694
28,11257,MVI_39761,10,5,0,1782346106.0757182
28,11258,MVI_39761,3,5,0,1782346106.1157603
28,11259,MVI_39781,26,2,0,1782346106.1555462
28,11260,MVI_39771,6,5,2,1782346106.195653
28,11261,MVI_39771,12,7,0,1782346106.2357957
28,11262,MVI_39771,43,4,2,1782346106.2758448
28,11263,MVI_39761,11,0,0,1782346106.3156846
28,11264,MVI_39771,28,4,2,1782346106.355451
28,11265,MVI_39781,46,1,0,1782346106.3956356
28,11266,MVI_39771,1,4,0,1782346106.435599
28,11267,MVI_39771,4,1,0,1782346106.4756882
28,11268,MVI_39781,19,1,0,1782346106.5156903
28,11269,MVI_39771,28,6,0,1782346106.5556662
28,11270,MVI_39771,9,3,0,1782346106.5956655
28,11271,MVI_39771,42,1,0,1782346106.6357281
28,11272,MVI_39761,28,1,0,1782346106.6757147
28,11273,MVI_39771,4,0,0,1782346106.715817
28,11274,MVI_39771,9,2,0,1782346106.75554
28,11275,MVI_39771,11,7,0,1782346106.79569
28,11276,MVI_39771,37,6,0,1782346106.8362179
28,11277,MVI_39771,22,4,2,1782346106.8755896
28,11278,MVI_39761,48,5,0,1782346106.9160347
28,11279,MVI_39771,14,7,0,1782346106.9554772
28,11280,MVI_39781,13,0,0,1782346106.9959786
28,11281,MVI_39761,36,4,0,1782346107.0360577
28,11282,MVI_39761,20,3,0,1782346107.0758762
28,11283,MVI_39761,30,1,0,1782346107.1156733
28,11284,MVI_39761,48,0,0,1782346107.1556275
28,11285,MVI_39781,4,1,0,1782346107.1959562
28,11286,MVI_39771,39,6,0,1782346107.2357535
28,11287,MVI_39771,39,3,0,1782346107.2758775
28,11288,MVI_39781,30,1,0,1782346107.3161018
28,11289,MVI_39781,27,0,0,1782346107.3555186
28,11290,MVI_39781,35,0,0,1782346107.395857
28,11291,MVI_39781,28,1,0,1782346107.435905
28,11292,MVI_39761,42,2,0,1782346107.4758914
28,11293,MVI_39771,46,1,0,1782346107.515959
28,11294,MVI_39771,17,1,0,1782346107.5559988
28,11295,MVI_39771,23,4,2,1782346107.5959752
28,11296,MVI_39781,39,1,0,1782346107.6359801
28,11297,MVI_39771,40,1,0,1782346107.6758199
28,11298,MVI_39771,3,1,0,1782346107.7159655
28,11299,MVI_39761,18,0,0,1782346107.7557719
28,11300,MVI_39771,33,2,0,1782346107.796372
28,11301,MVI_39771,17,3,0,1782346107.8358495
28,11302,MVI_39761,31,4,0,1782346107.8757837
28,11303,MVI_39761,41,0,0,1782346107.915856
28,11304,MVI_39771,16,6,0,1782346107.9557164
28,11305,MVI_39771,23,5,0,1782346107.995717
28,11306,MVI_39761,49,1,0,1782346108.0356543
28,11307,MVI_39771,26,0,0,1782346108.0756
28,11308,MVI_39771,8,3,0,1782346108.1158648
28,11309,MVI_39761,9,5,0,1782346108.1556716
28,11310,MVI_39761,14,2,0,1782346108.1958408
28,11311,MVI_39771,32,1,0,1782346108.236321
28,11312,MVI_39771,5,3,0,1782346108.2758873
28,11313,MVI_39771,46,3,0,1782346108.3157554
28,11314,MVI_39761,15,4,0,1782346108.3555827
28,11315,MVI_39761,34,1,0,1782346108.3959684
28,11316,MVI_39771,28,3,0,1782346108.4359903
28,11317,MVI_39771,36,5,0,1782346108.4759915
28,11318,MVI_39761,9,2,0,1782346108.515551
28,11319,MVI_39761,14,0,0,1782346108.5559683
28,11320,MVI_39771,3,3,0,1782346108.5958512
28,11321,MVI_39771,18,1,0,1782346108.6358702
28,11322,MVI_39771,22,0,0,1782346108.6758802
28,11323,MVI_39771,5,2,0,1782346108.71564
28,11324,MVI_39771,18,5,2,1782346108.7558973
28,11325,MVI_39771,22,3,0,1782346108.7958896
28,11326,MVI_39771,41,3,0,1782346108.8361871
28,11327,MVI_39761,5,4,0,1782346108.875597
28,11328,MVI_39771,13,3,0,1782346108.915931
28,11329,MVI_39761,13,0,0,1782346108.9556265
28,11330,MVI_39771,6,4,0,1782346108.9958868
28,11331,MVI_39771,15,3,0,1782346109.0360396
28,11332,MVI_39771,11,6,0,1782346109.0759678
28,11333,MVI_39761,50,5,0,1782346109.1158493
28,11334,MVI_39771,19,7,0,1782346109.155544
28,11335,MVI_39761,49,0,0,1782346109.1958969
28,11336,MVI_39771,25,4,2,1782346109.2356617
28,11337,MVI_39761,31,0,0,1782346109.276722
28,11338,MVI_39761,34,0,0,1782346109.3157504
28,11339,MVI_39771,8,1,0,1782346109.3555763
28,11340,MVI_39771,12,3,0,1782346109.3959823
28,11341,MVI_39761,3,4,0,1782346109.43564
28,11342,MVI_39771,34,0,0,1782346109.4755955
28,11343,MVI_39761,15,1,0,1782346109.5157862
28,11344,MVI_39761,23,1,0,1782346109.5564685
28,11345,MVI_39761,34,2,0,1782346109.5960221
28,11346,MVI_39761,44,5,0,1782346109.636006
28,11347,MVI_39761,15,2,0,1782346109.6756985
28,11348,MVI_39771,32,5,0,1782346109.7158208
28,11349,MVI_39771,36,4,2,1782346109.755925
28,11350,MVI_39771,27,2,0,1782346109.7960253
28,11351,MVI_39761,15,3,0,1782346109.8360248
28,11352,MVI_39771,34,4,2,1782346109.8758261
28,11353,MVI_39771,29,6,0,1782346109.9160998
28,11354,MVI_39781,20,0,0,1782346109.9560502
28,11355,MVI_39771,47,0,0,1782346109.9961035
28,11356,MVI_39781,7,2,0,1782346110.035791
28,11357,MVI_39771,3,0,0,1782346110.0758114
28,11358,MVI_39771,8,0,0,1782346110.116044
28,11359,MVI_39771,14,3,0,1782346110.156068
28,11360,MVI_39761,10,3,0,1782346110.1963384
28,11361,MVI_39771,2,3,0,1782346110.2359939
28,11362,MVI_39781,43,0,0,1782346110.2754755
28,11363,MVI_39761,23,4,0,1782346110.315886
28,11364,MVI_39781,16,1,0,1782346110.3554666
28,11365,MVI_39761,46,5,0,1782346110.395987
28,11366,MVI_39771,14,0,0,1782346110.4358978
28,11367,MVI_39771,35,6,0,1782346110.475525
28,11368,MVI_39771,43,3,0,1782346110.5158532
28,11369,MVI_39771,18,7,0,1782346110.5557663
28,11370,MVI_39771,20,1,0,1782346110.5957394
28,11371,MVI_39771,20,2,0,1782346110.6359649
28,11372,MVI_39761,25,3,0,1782346110.6758356
28,11373,MVI_39771,3,5,2,1782346110.715837
28,11374,MVI_39761,30,4,0,1782346110.7559755
28,11375,MVI_39761,32,1,0,1782346110.7958958
28,11376,MVI_39781,3,1,0,1782346110.8357544
28,11377,MVI_39771,49,3,2,1782346110.8755267
28,11378,MVI_39771,40,3,0,1782346110.915662
28,11379,MVI_39771,29,4,2,1782346110.9561923
28,11380,MVI_39771,13,2,0,1782346110.995755
28,11381,MVI_39771,19,4,0,1782346111.0361257
28,11382,MVI_39781,30,0,0,1782346111.0757713
28,11383,MVI_39771,16,3,0,1782346111.1156683
28,11384,MVI_39771,34,2,0,1782346111.1555789
28,11385,MVI_39781,35,1,0,1782346111.1957057
28,11386,MVI_39771,12,4,0,1782346111.235983
28,11387,MVI_39761,38,3,0,1782346111.2759902
28,11388,MVI_39771,40,6,0,1782346111.3159971
28,11389,MVI_39771,12,0,0,1782346111.3555777
28,11390,MVI_39771,44,1,0,1782346111.3961768
28,11391,MVI_39771,41,5,0,1782346111.4359198
28,11392,MVI_39761,5,2,0,1782346111.4756665
28,11393,MVI_39771,35,1,0,1782346111.5157828
28,11394,MVI_39781,47,0,0,1782346111.5560064
28,11395,MVI_39771,21,7,0,1782346111.5958283
28,11396,MVI_39771,18,0,0,1782346111.6356843
28,11397,MVI_39771,19,6,0,1782346111.6758573
28,11398,MVI_39761,1,4,0,1782346111.7157629
28,11399,MVI_39771,16,5,2,1782346111.7556195
28,11400,MVI_39781,46,0,0,1782346111.7961204
28,11401,MVI_39771,42,6,0,1782346111.8361537
28,11402,MVI_39761,42,4,0,1782346111.875872
28,11403,MVI_39781,38,1,0,1782346111.916177
28,11404,MVI_39761,19,0,0,1782346111.955727
28,11405,MVI_39761,4,2,0,1782346111.9959908
28,11406,MVI_39771,1,1,0,1782346112.0358918
28,11407,MVI_39781,43,1,0,1782346112.075504
28,11408,MVI_39761,17,3,0,1782346112.1163423
28,11409,MVI_39761,27,1,0,1782346112.1557367
28,11410,MVI_39761,47,1,0,1782346112.1957386
28,11411,MVI_39761,25,0,0,1782346112.23576
28,11412,MVI_39771,35,5,0,1782346112.275852
28,11413,MVI_39771,50,2,0,1782346112.3159769
28,11414,MVI_39761,43,3,0,1782346112.3554647
28,11415,MVI_39781,14,2,0,1782346112.3960412
28,11416,MVI_39771,42,3,0,1782346112.4356883
28,11417,MVI_39771,8,4,0,1782346112.4760728
28,11418,MVI_39761,40,0,0,1782346112.516059
28,11419,MVI_39761,33,4,0,1782346112.5556846
28,11420,MVI_39771,20,0,0,1782346112.5961745
28,11421,MVI_39761,47,2,0,1782346112.635946
28,11422,MVI_39771,8,5,2,1782346112.6757994
28,11423,MVI_39781,21,1,0,1782346112.715895
28,11424,MVI_39761,1,3,0,1782346112.7561471
28,11425,MVI_39771,2,1,0,1782346112.7957268
28,11426,MVI_39771,22,5,0,1782346112.8359215
28,11427,MVI_39781,48,0,0,1782346112.875653
28,11428,MVI_39781,23,0,0,1782346112.9160578
28,11429,MVI_39781,9,0,0,1782346112.955474
28,11430,MVI_39771,26,5,0,1782346112.9960878
28,11431,MVI_39771,26,6,0,1782346113.0360808
28,11432,MVI_39781,2,2,0,1782346113.0758612
28,11433,MVI_39781,27,1,0,1782346113.1158643
28,11434,MVI_39771,17,5,2,1782346113.1560338
28,11435,MVI_39771,29,3,0,1782346113.1955478
28,11436,MVI_39771,8,2,0,1782346113.2357242
28,11437,MVI_39761,11,5,0,1782346113.275858
28,11438,MVI_39761,41,2,0,1782346113.3160064
28,11439,MVI_39771,21,4,0,1782346113.35566
28,11440,MVI_39771,39,2,0,1782346113.3961298
28,11441,MVI_39781,24,0,0,1782346113.435999
28,11442,MVI_39771,30,0,0,1782346113.4759762
28,11443,MVI_39761,31,2,0,1782346113.5163152
28,11444,MVI_39781,14,0,0,1782346113.5560238
28,11445,MVI_39761,35,0,0,1782346113.5958939
28,11446,MVI_39771,9,4,0,1782346113.635986
28,11447,MVI_39761,7,2,0,1782346113.6759214
28,11448,MVI_39781,18,0,0,1782346113.7160382
28,11449,MVI_39781,2,0,0,1782346113.755986
28,11450,MVI_39771,32,6,0,1782346113.7956884
28,11451,MVI_39781,39,0,0,1782346113.835753
28,11452,MVI_39771,26,2,0,1782346113.8757691
28,11453,MVI_39771,26,4,2,1782346113.9160073
28,11454,MVI_39771,18,2,0,1782346113.9559846
28,11455,MVI_39771,38,6,0,1782346113.996392
28,11456,MVI_39771,11,5,2,1782346114.035881
28,11457,MVI_39761,40,1,0,1782346114.075746
28,11458,MVI_39771,50,3,2,1782346114.116238
28,11459,MVI_39761,22,4,0,1782346114.1558738
28,11460,MVI_39781,36,1,0,1782346114.1960044
28,11461,MVI_39761,47,5,0,1782346114.2363093
28,11462,MVI_39781,44,1,0,1782346114.2763267
28,11463,MVI_39771,10,5,2,1782346114.315951
28,11464,MVI_39761,8,0,0,1782346114.3556228
28,11465,MVI_39761,43,1,0,1782346114.3958728
28,11466,MVI_39781,11,0,0,1782346114.435997
28,11467,MVI_39781,24,2,0,1782346114.4755304
28,11468,MVI_39771,18,6,0,1782346114.5156684
28,11469,MVI_39771,33,0,0,1782346114.555942
28,11470,MVI_39781,41,1,0,1782346114.59671
28,11471,MVI_39771,42,5,0,1782346114.635973
28,11472,MVI_39761,8,3,0,1782346114.6756618
28,11473,MVI_39761,27,0,0,1782346114.7163496
28,11474,MVI_39761,47,0,0,1782346114.7556834
28,11475,MVI_39771,36,1,0,1782346114.7955923
28,11476,MVI_39761,8,1,0,1782346114.8363476
28,11477,MVI_39771,37,0,0,1782346114.875895
28,11478,MVI_39771,23,2,0,1782346114.9159951
28,11479,MVI_39771,31,1,0,1782346114.9557528
28,11480,MVI_39761,1,5,0,1782346114.9958067
28,11481,MVI_39781,25,1,0,1782346115.0359147
28,11482,MVI_39771,45,3,0,1782346115.0755892
28,11483,MVI_39761,19,3,0,1782346115.115653
28,11484,MVI_39761,33,2,0,1782346115.155568
28,11485,MVI_39771,15,5,2,1782346115.1958501
28,11486,MVI_39781,7,1,0,1782346115.2359738
28,11487,MVI_39761,3,1,0,1782346115.2759585
28,11488,MVI_39781,41,0,0,1782346115.316354
28,11489,MVI_39761,38,1,0,1782346115.355578
28,11490,MVI_39761,37,4,0,1782346115.3959558
28,11491,MVI_39761,14,1,0,1782346115.435733
28,11492,MVI_39781,8,2,0,1782346115.475855
28,11493,MVI_39781,44,0,0,1782346115.5159898
28,11494,MVI_39761,19,1,0,1782346115.5559518
28,11495,MVI_39771,33,6,0,1782346115.5958598
28,11496,MVI_39761,39,2,0,1782346115.6354992
28,11497,MVI_39761,21,4,0,1782346115.6759353
28,11498,MVI_39771,33,3,0,1782346115.715838
28,11499,MVI_39781,4,2,0,1782346115.755944
28,11500,MVI_39761,32,3,0,1782346115.7955787
28,11501,MVI_39761,1,1,0,1782346115.8359623
28,11502,MVI_39761,19,4,0,1782346115.8759294
28,11503,MVI_39781,32,0,0,1782346115.9158762
28,11504,MVI_39771,49,5,0,1782346115.9558644
28,11505,MVI_39771,11,0,0,1782346115.9958873
28,11506,MVI_39761,40,5,0,1782346116.0359688
28,11507,MVI_39771,31,6,0,1782346116.0759802
28,11508,MVI_39771,18,3,0,1782346116.1159203
28,11509,MVI_39761,40,3,0,1782346116.155845
28,11510,MVI_39771,17,0,0,1782346116.1962337
28,11511,MVI_39771,30,5,0,1782346116.2357378
28,11512,MVI_39771,42,0,0,1782346116.2760053
28,11513,MVI_39761,44,4,0,1782346116.315755
28,11514,MVI_39761,41,3,0,1782346116.3555791
28,11515,MVI_39761,35,3,0,1782346116.3958154
28,11516,MVI_39761,41,5,0,1782346116.4359732
28,11517,MVI_39781,8,0,0,1782346116.4758961
28,11518,MVI_39771,13,0,0,1782346116.5159829
28,11519,MVI_39761,13,5,0,1782346116.5562346
28,11520,MVI_39761,11,3,0,1782346116.5959635
28,11521,MVI_39781,14,1,0,1782346116.6358924
28,11522,MVI_39761,20,2,0,1782346116.675939
28,11523,MVI_39781,6,2,0,1782346116.716155
28,11524,MVI_39771,22,2,0,1782346116.755897
28,11525,MVI_39761,41,1,0,1782346116.796004
28,11526,MVI_39781,28,0,0,1782346116.83575
28,11527,MVI_39761,8,4,0,1782346116.875773
28,11528,MVI_39771,10,0,0,1782346116.9159963
28,11529,MVI_39761,46,3,0,1782346116.9556258
28,11530,MVI_39771,39,4,2,1782346116.9955509
28,11531,MVI_39771,17,7,0,1782346117.0355022
28,11532,MVI_39761,44,2,0,1782346117.0753942
28,11533,MVI_39771,16,0,0,1782346117.1154296
28,11534,MVI_39771,16,2,0,1782346117.1553524
28,11535,MVI_39761,33,3,0,1782346117.1953924
28,11536,MVI_39761,3,0,0,1782346117.235387
28,11537,MVI_39771,9,5,2,1782346117.275329
28,11538,MVI_39771,35,4,2,1782346117.3153877
28,11539,MVI_39781,42,1,0,1782346117.355466
28,11540,MVI_39771,32,3,0,1782346117.3954325
28,11541,MVI_39771,19,1,0,1782346117.4354455
28,11542,MVI_39771,35,0,0,1782346117.4754477
28,11543,MVI_39771,24,3,0,1782346117.51564
28,11544,MVI_39761,9,0,0,1782346117.5554142
28,11545,MVI_39761,33,0,0,1782346117.5955606
28,11546,MVI_39771,12,5,2,1782346117.635467
28,11547,MVI_39771,16,1,0,1782346117.6754112
28,11548,MVI_39771,30,4,2,1782346117.7156725
28,11549,MVI_39781,1,1,0,1782346117.7560647
28,11550,MVI_39771,42,2,0,1782346117.7958162
28,11551,MVI_39761,18,3,0,1782346117.835651
28,11552,MVI_39771,46,0,0,1782346117.8755553
28,11553,MVI_39761,49,6,0,1782346117.916071
28,11554,MVI_39781,9,1,0,1782346117.9554727
28,11555,MVI_39761,24,2,0,1782346117.9956558
28,11556,MVI_39771,29,5,0,1782346118.036029
28,11557,MVI_39771,44,3,0,1782346118.0757918
28,11558,MVI_39771,1,0,0,1782346118.1157355
28,11559,MVI_39761,6,1,0,1782346118.1560085
28,11560,MVI_39781,18,1,0,1782346118.1959634
28,11561,MVI_39771,31,3,0,1782346118.2364163
28,11562,MVI_39781,13,2,0,1782346118.275613
28,11563,MVI_39771,1,2,0,1782346118.3163528
28,11564,MVI_39761,36,2,0,1782346118.3555782
28,11565,MVI_39761,8,2,0,1782346118.3958766
28,11566,MVI_39771,25,6,0,1782346118.4358943
28,11567,MVI_39771,2,5,2,1782346118.4757462
28,11568,MVI_39761,4,0,0,1782346118.5157576
28,11569,MVI_39781,34,1,0,1782346118.5558877
28,11570,MVI_39781,10,1,0,1782346118.5958977
28,11571,MVI_39761,28,0,0,1782346118.635868
28,11572,MVI_39771,46,6,0,1782346118.6759436
28,11573,MVI_39771,30,1,0,1782346118.7156446
28,11574,MVI_39771,39,0,0,1782346118.7556953
28,11575,MVI_39781,33,1,0,1782346118.7960336
28,11576,MVI_39771,48,0,0,1782346118.8358622
28,11577,MVI_39771,48,5,0,1782346118.8756735
28,11578,MVI_39761,28,4,0,1782346118.9166393
28,11579,MVI_39761,5,0,0,1782346118.956001
28,11580,MVI_39761,20,4,0,1782346118.9957588
28,11581,MVI_39761,14,3,0,1782346119.0359952
28,11582,MVI_39761,46,2,0,1782346119.075615
28,11583,MVI_39771,14,4,0,1782346119.115489
28,11584,MVI_39771,34,5,0,1782346119.1559749
28,11585,MVI_39771,16,4,0,1782346119.195493
28,11586,MVI_39771,7,0,0,1782346119.2357757
28,11587,MVI_39771,33,4,2,1782346119.2756312
28,11588,MVI_39771,31,4,2,1782346119.3156297
28,11589,MVI_39781,45,0,0,1782346119.3555803
28,11590,MVI_39771,6,2,0,1782346119.395863
28,11591,MVI_39781,17,1,0,1782346119.435897
28,11592,MVI_39771,48,1,0,1782346119.4757247
28,11593,MVI_39771,23,6,0,1782346119.515885
28,11594,MVI_39761,17,1,0,1782346119.555801
28,11595,MVI_39771,15,2,0,1782346119.5955527
28,11596,MVI_39761,30,0,0,1782346119.6365774
28,11597,MVI_39771,45,4,2,1782346119.6758707
28,11598,MVI_39761,48,1,0,1782346119.7158492
28,11599,MVI_39771,28,1,0,1782346119.7560468
29,11600,MVI_39761,4,2,0,1782346124.5439532
29,11601,MVI_39781,6,2,0,1782346124.5843039
29,11602,MVI_39771,36,3,0,1782346124.6242943
29,11603,MVI_39771,23,0,0,1782346124.6647298
29,11604,MVI_39761,13,2,0,1782346124.7042935
29,11605,MVI_39761,43,3,0,1782346124.7441714
29,11606,MVI_39771,41,6,0,1782346124.784275
29,11607,MVI_39761,50,5,0,1782346124.8242874
29,11608,MVI_39761,45,5,0,1782346124.8641567
29,11609,MVI_39781,6,1,0,1782346124.904238
29,11610,MVI_39771,38,1,0,1782346124.944296
29,11611,MVI_39761,29,1,0,1782346124.984172
29,11612,MVI_39761,9,2,0,1782346125.024298
29,11613,MVI_39771,25,5,0,1782346125.0643928
29,11614,MVI_39761,31,1,0,1782346125.104196
29,11615,MVI_39761,7,1,0,1782346125.1443505
29,11616,MVI_39781,8,0,0,1782346125.1843843
29,11617,MVI_39781,12,2,0,1782346125.2243092
29,11618,MVI_39781,15,0,0,1782346125.2642746
29,11619,MVI_39761,6,5,0,1782346125.304236
29,11620,MVI_39771,34,5,0,1782346125.3441932
29,11621,MVI_39771,10,1,0,1782346125.3844323
29,11622,MVI_39771,45,5,0,1782346125.4247875
29,11623,MVI_39771,47,5,0,1782346125.464299
29,11624,MVI_39771,26,0,0,1782346125.504309
29,11625,MVI_39761,40,2,0,1782346125.5442832
29,11626,MVI_39781,3,0,0,1782346125.5844972
29,11627,MVI_39761,49,5,0,1782346125.6246076
29,11628,MVI_39761,6,0,0,1782346125.6645963
29,11629,MVI_39771,40,4,2,1782346125.7041457
29,11630,MVI_39761,12,1,0,1782346125.7445886
29,11631,MVI_39761,28,3,0,1782346125.7842264
29,11632,MVI_39761,38,1,0,1782346125.8243306
29,11633,MVI_39771,27,0,0,1782346125.8644342
29,11634,MVI_39781,33,1,0,1782346125.9043887
29,11635,MVI_39761,16,2,0,1782346125.9443347
29,11636,MVI_39781,17,2,0,1782346125.984678
29,11637,MVI_39781,46,0,0,1782346126.02463
29,11638,MVI_39761,37,2,0,1782346126.0647075
29,11639,MVI_39761,14,2,0,1782346126.104386
29,11640,MVI_39761,41,2,0,1782346126.1441698
29,11641,MVI_39781,35,1,0,1782346126.1845257
29,11642,MVI_39761,43,0,0,1782346126.2241616
29,11643,MVI_39761,19,4,0,1782346126.264604
29,11644,MVI_39771,40,2,0,1782346126.30474
29,11645,MVI_39771,18,2,0,1782346126.3446174
29,11646,MVI_39771,23,1,0,1782346126.384601
29,11647,MVI_39771,26,5,0,1782346126.425067
29,11648,MVI_39771,23,3,0,1782346126.4643798
29,11649,MVI_39771,8,3,0,1782346126.5041482
29,11650,MVI_39761,49,3,0,1782346126.5444973
29,11651,MVI_39761,16,1,0,1782346126.5843825
29,11652,MVI_39781,29,1,0,1782346126.624175
29,11653,MVI_39761,10,2,0,1782346126.6641672
29,11654,MVI_39761,35,0,0,1782346126.7043326
29,11655,MVI_39771,45,2,0,1782346126.7446089
29,11656,MVI_39761,48,0,0,1782346126.7841353
29,11657,MVI_39771,23,5,0,1782346126.824213
29,11658,MVI_39781,1,2,0,1782346126.864448
29,11659,MVI_39771,12,4,0,1782346126.904135
29,11660,MVI_39781,15,1,0,1782346126.9441528
29,11661,MVI_39771,17,3,0,1782346126.9841344
29,11662,MVI_39761,34,4,0,1782346127.0241401
29,11663,MVI_39771,48,2,0,1782346127.0641448
29,11664,MVI_39771,29,4,2,1782346127.1041217
29,11665,MVI_39781,7,2,0,1782346127.144145
29,11666,MVI_39781,10,1,0,1782346127.1842015
29,11667,MVI_39761,30,1,0,1782346127.2241359
29,11668,MVI_39761,33,3,0,1782346127.264292
29,11669,MVI_39781,44,1,0,1782346127.3042948
29,11670,MVI_39771,25,2,0,1782346127.344275
